frame,track_id,gender,gender_p,emotion,emotion_p
170,8,male,0.9246,fear,0.5275
170,15,male,0.9085,natural,0.7372
170,6,male,0.9477,natural,0.8569
171,8,male,0.9246,fear,0.5275
171,15,male,0.9085,natural,0.7372
172,8,male,0.9246,fear,0.5275
172,6,male,0.9477,natural,0.8569
173,6,male,0.9477,natural,0.8569
173,8,male,0.9246,fear,0.5275
173,15,male,0.9085,natural,0.7372
174,6,male,0.9477,natural,0.8569
174,8,male,0.9246,fear,0.5275
175,6,male,0.9477,natural,0.8569
175,8,male,0.9246,fear,0.5275
176,6,male,0.9477,natural,0.8569
176,8,male,0.9246,fear,0.5275
177,6,male,0.9477,natural,0.8569
177,15,male,0.9085,natural,0.7372
178,6,male,0.9477,natural,0.8569
179,6,male,0.9477,natural,0.8569
180,6,male,0.9477,natural,0.8569
181,6,male,0.9477,natural,0.8569
182,6,male,0.9477,natural,0.8569
183,6,male,0.9477,natural,0.8569
184,6,male,0.9477,natural,0.8569
185,6,male,0.9477,natural,0.8569
186,6,male,0.9477,natural,0.8569
187,6,male,0.9477,natural,0.8569
188,6,male,0.9477,natural,0.8569
188,8,male,0.9246,fear,0.5275
189,6,male,0.9477,natural,0.8569
189,8,male,0.9246,fear,0.5275
190,6,male,0.9477,natural,0.8569
191,6,male,0.9477,natural,0.8569
192,6,male,0.9477,natural,0.8569
193,6,male,0.9477,natural,0.8569
194,6,male,0.9477,natural,0.8569
195,6,male,0.9477,natural,0.8569
196,6,male,0.9477,natural,0.8569
197,6,male,0.9477,natural,0.8569
198,6,male,0.9477,natural,0.8569
199,6,male,0.9477,natural,0.8569
199,8,male,0.9246,fear,0.5275
200,6,male,0.9477,natural,0.8569
201,6,male,0.9477,natural,0.8569
202,6,male,0.9477,natural,0.8569
203,6,male,0.9477,natural,0.8569
204,6,male,0.9477,natural,0.8569
205,6,male,0.9477,natural,0.8569
206,6,female,0.5212,sad,0.5622
206,8,male,0.9246,fear,0.5275
207,6,female,0.5212,sad,0.5622
207,8,male,0.9246,fear,0.5275
208,6,female,0.5212,sad,0.5622
208,8,male,0.7523,sad,0.5655
209,6,female,0.5212,sad,0.5622
209,8,male,0.7523,sad,0.5655
210,6,female,0.5212,sad,0.5622
210,8,male,0.7523,sad,0.5655
211,6,female,0.5212,sad,0.5622
211,8,male,0.7523,sad,0.5655
212,6,female,0.5212,sad,0.5622
212,8,male,0.7523,sad,0.5655
213,6,female,0.5212,sad,0.5622
213,8,male,0.7523,sad,0.5655
214,6,female,0.5212,sad,0.5622
214,8,male,0.7523,sad,0.5655
215,6,female,0.5212,sad,0.5622
215,8,male,0.7523,sad,0.5655
216,6,female,0.5212,sad,0.5622
216,8,male,0.7523,sad,0.5655
217,6,female,0.5212,sad,0.5622
217,8,male,0.7523,sad,0.5655
218,6,female,0.5212,sad,0.5622
218,8,male,0.7523,sad,0.5655
219,6,female,0.5212,sad,0.5622
219,8,male,0.7523,sad,0.5655
220,6,female,0.5212,sad,0.5622
221,6,female,0.5212,sad,0.5622
221,8,male,0.7523,sad,0.5655
222,6,female,0.5212,sad,0.5622
222,8,male,0.7523,sad,0.5655
223,6,female,0.5212,sad,0.5622
223,8,male,0.7523,sad,0.5655
224,6,female,0.5212,sad,0.5622
224,8,male,0.7523,sad,0.5655
225,6,female,0.5212,sad,0.5622
225,8,male,0.7523,sad,0.5655
226,6,female,0.5212,sad,0.5622
227,6,female,0.5212,sad,0.5622
228,6,female,0.5212,sad,0.5622
228,8,male,0.7523,sad,0.5655
229,6,female,0.5212,sad,0.5622
229,8,male,0.7523,sad,0.5655
230,6,female,0.5212,sad,0.5622
230,8,male,0.7523,sad,0.5655
231,6,female,0.5212,sad,0.5622
231,8,male,0.7523,sad,0.5655
232,6,female,0.5212,sad,0.5622
232,8,male,0.7523,sad,0.5655
233,6,female,0.5212,sad,0.5622
233,8,male,0.7523,sad,0.5655
234,6,female,0.5212,sad,0.5622
234,8,male,0.7523,sad,0.5655
235,6,female,0.5212,sad,0.5622
235,8,male,0.7523,sad,0.5655
236,6,female,0.5212,sad,0.5622
237,6,female,0.5212,sad,0.5622
238,6,female,0.5212,sad,0.5622
239,6,female,0.5212,sad,0.5622
240,6,female,0.5212,sad,0.5622
241,6,female,0.5212,sad,0.5622
242,6,female,0.5212,sad,0.5622
243,6,female,0.5212,sad,0.5622
244,6,female,0.5212,sad,0.5622
245,6,female,0.5212,sad,0.5622
245,22,male,0.8683,sad,0.9998
246,6,female,0.5212,sad,0.5622
246,22,male,0.8683,sad,0.9998
247,6,female,0.5212,sad,0.5622
247,22,male,0.8683,sad,0.9998
248,6,female,0.5212,sad,0.5622
248,22,male,0.8683,sad,0.9998
249,6,female,0.5212,sad,0.5622
249,22,male,0.8683,sad,0.9998
250,6,female,0.5212,sad,0.5622
250,22,male,0.8683,sad,0.9998
251,6,female,0.5212,sad,0.5622
252,6,female,0.5212,sad,0.5622
253,6,female,0.5212,sad,0.5622
254,6,female,0.5212,sad,0.5622
255,6,female,0.5212,sad,0.5622
255,24,male,0.9125,sad,1.0000
256,6,female,0.9165,sad,0.7868
256,24,male,0.9125,sad,1.0000
257,6,female,0.9165,sad,0.7868
257,24,male,0.9125,sad,1.0000
258,6,female,0.9165,sad,0.7868
258,24,male,0.9125,sad,1.0000
259,6,female,0.9165,sad,0.7868
259,24,male,0.9125,sad,1.0000
260,6,female,0.9165,sad,0.7868
260,24,male,0.9125,sad,1.0000
261,6,female,0.9165,sad,0.7868
261,24,male,0.9125,sad,1.0000
262,6,female,0.9165,sad,0.7868
262,24,male,0.9125,sad,1.0000
263,6,female,0.9165,sad,0.7868
263,24,male,0.9125,sad,1.0000
264,6,female,0.9165,sad,0.7868
264,24,male,0.9125,sad,1.0000
265,6,female,0.9165,sad,0.7868
265,24,male,0.9125,sad,1.0000
265,22,male,0.8683,sad,0.9998
266,6,female,0.9165,sad,0.7868
266,22,male,0.8683,sad,0.9998
266,24,male,0.9125,sad,1.0000
267,6,female,0.9165,sad,0.7868
267,22,male,0.8683,sad,0.9998
267,24,male,0.9125,sad,1.0000
268,6,female,0.9165,sad,0.7868
268,22,male,0.8683,sad,0.9998
269,6,female,0.9165,sad,0.7868
269,24,male,0.9125,sad,1.0000
270,6,female,0.9165,sad,0.7868
270,24,male,0.9125,sad,1.0000
270,27,male,0.5254,sad,0.8071
271,6,female,0.9165,sad,0.7868
271,27,male,0.5254,sad,0.8071
271,24,male,0.9125,sad,1.0000
272,6,female,0.9165,sad,0.7868
272,27,male,0.5254,sad,0.8071
273,6,female,0.9165,sad,0.7868
273,27,male,0.5254,sad,0.8071
274,6,female,0.9165,sad,0.7868
274,27,male,0.5254,sad,0.8071
275,6,female,0.9165,sad,0.7868
275,27,male,0.5254,sad,0.8071
276,6,female,0.9165,sad,0.7868
276,27,male,0.5254,sad,0.8071
277,6,female,0.9165,sad,0.7868
277,27,female,0.7304,happy,0.4827
278,6,female,0.9165,sad,0.7868
278,27,female,0.7304,happy,0.4827
279,6,female,0.9165,sad,0.7868
279,27,female,0.7304,happy,0.4827
280,6,female,0.9165,sad,0.7868
280,27,female,0.7304,happy,0.4827
281,27,female,0.7304,happy,0.4827
281,6,female,0.9165,sad,0.7868
